"","...1","Time","No3","O2","Q","WT","WL","PH","EL","date"
"10438",351863,2017-05-12 12:32:00,9.901428,NA,5.55,12.4725,10.43208,7.97125,963.5,2017-05-12
"10439",351864,2017-05-12 12:42:00,9.899626,NA,5.54,12.51833,10.42604,7.968333,963.5833,2017-05-12
"10440",351865,2017-05-12 12:52:00,9.896381,NA,5.53,12.55958,10.41615,7.965,963.75,2017-05-12
"10441",351866,2017-05-12 13:02:00,9.895839,NA,5.52,12.59083,10.40687,7.96125,963.8333,2017-05-12
"10442",351867,2017-05-12 13:12:00,9.893485,NA,5.51,12.6175,10.39594,7.956667,963.9583,2017-05-12
"10443",351868,2017-05-12 13:22:00,9.892413,NA,5.49,12.63667,10.38406,7.952083,963.625,2017-05-12
"10444",351869,2017-05-12 13:32:00,9.891486,NA,5.48,12.64458,10.37146,7.946667,963.5,2017-05-12
"10445",351870,2017-05-12 13:42:00,9.89136,NA,5.46,12.645,10.35875,7.940833,963.2083,2017-05-12
"10446",351871,2017-05-12 13:52:00,9.894913,NA,5.45,12.63833,10.35125,7.934167,962.875,2017-05-12
"10447",351872,2017-05-12 14:02:00,9.896309,NA,5.44,12.62583,10.33781,7.928333,962.5833,2017-05-12
"10448",351873,2017-05-12 14:12:00,9.898926,NA,5.41,12.60625,10.31708,7.9225,962.4167,2017-05-12
"10449",351874,2017-05-12 14:22:00,9.901543,NA,5.4,12.58208,10.31104,7.917083,962.0417,2017-05-12
"10450",351875,2017-05-12 14:32:00,9.903397,NA,5.39,12.55167,10.30167,7.912917,962.25,2017-05-12
"10451",351876,2017-05-12 14:42:00,9.906225,NA,5.38,12.51583,10.28823,7.908333,961.8333,2017-05-12
"10452",351877,2017-05-12 14:52:00,9.909913,NA,5.37,12.47333,10.2801,7.904167,961.7917,2017-05-12
"10453",351878,2017-05-12 15:02:00,9.909402,NA,5.35,12.42667,10.26844,7.900417,961.7083,2017-05-12
"10454",351879,2017-05-12 15:12:00,9.909746,NA,5.34,12.37375,10.2601,7.896667,961.6667,2017-05-12
"10455",351880,2017-05-12 15:22:00,9.914282,NA,5.33,12.31792,10.24906,7.8925,962.0833,2017-05-12
"10456",351881,2017-05-12 15:32:00,9.915048,NA,5.32,12.26042,10.23677,7.88875,962.0417,2017-05-12
"10457",351882,2017-05-12 15:42:00,9.916585,NA,5.29,12.19958,10.21979,7.885417,962.2083,2017-05-12
"10458",351883,2017-05-12 15:52:00,9.916601,NA,5.28,12.13708,10.20677,7.881667,962.5,2017-05-12
"10459",351884,2017-05-12 16:02:00,9.919002,NA,5.27,12.0725,10.1949,7.876667,962.75,2017-05-12
"10460",351885,2017-05-12 16:12:00,9.921377,NA,5.26,12.0075,10.19198,7.8725,962.625,2017-05-12
"10461",351886,2017-05-12 16:22:00,9.920457,NA,5.23,11.94042,10.16646,7.8675,963.2917,2017-05-12
"10462",351887,2017-05-12 16:32:00,9.92289,NA,5.22,11.87333,10.15677,7.8625,962.9167,2017-05-12
"10463",351888,2017-05-12 16:42:00,9.92388,NA,5.21,11.80542,10.14927,7.858333,963.125,2017-05-12
"10464",351889,2017-05-12 16:52:00,9.923067,NA,5.2,11.73792,10.13823,7.85375,962.9167,2017-05-12
"10465",351890,2017-05-12 17:02:00,9.928233,NA,5.19,11.67208,10.13167,7.849167,962.7917,2017-05-12
"10466",351891,2017-05-12 17:12:00,9.933057,NA,5.18,11.6075,10.12083,7.845417,962.6667,2017-05-12
"10467",351892,2017-05-12 17:22:00,9.933061,NA,5.17,11.54417,10.11833,7.842083,962.8333,2017-05-12
"10468",351893,2017-05-12 17:32:00,9.938087,NA,5.17,11.48292,10.11573,7.838333,963.1667,2017-05-12
"10469",351894,2017-05-12 17:42:00,9.93991,NA,5.17,11.42375,10.11323,7.834583,963.6667,2017-05-12
"10470",351895,2017-05-12 17:52:00,9.942665,NA,5.17,11.36667,10.11063,7.832083,964.125,2017-05-12
"10471",351896,2017-05-12 18:02:00,9.943483,NA,5.16,11.31083,10.10823,7.83,964.7083,2017-05-12
"10472",351897,2017-05-12 18:12:00,9.944176,NA,5.16,11.25458,10.10542,7.827083,965.5,2017-05-12
"10473",351898,2017-05-12 18:22:00,9.945775,NA,5.17,11.19917,10.11219,7.824583,965.2083,2017-05-12
"10474",351899,2017-05-12 18:32:00,9.944837,NA,5.16,11.14375,10.10885,7.82125,966,2017-05-12
"10475",351900,2017-05-12 18:42:00,9.946347,NA,5.16,11.09,10.10531,7.817083,966.25,2017-05-12
"10476",351901,2017-05-12 18:52:00,9.947342,NA,5.16,11.03833,10.10396,7.813333,966.4167,2017-05-12
"10477",351902,2017-05-12 19:02:00,9.946379,NA,5.15,10.9875,10.10115,7.809583,966.5833,2017-05-12
"10478",351903,2017-05-12 19:12:00,9.948172,NA,5.15,10.93875,10.09802,7.805417,966.75,2017-05-12
"10479",351904,2017-05-12 19:22:00,9.950412,NA,5.14,10.89125,10.09198,7.802083,966.5833,2017-05-12
"10480",351905,2017-05-12 19:32:00,9.95037,NA,5.14,10.84417,10.08948,7.799167,967,2017-05-12
"10481",351906,2017-05-12 19:42:00,9.951937,NA,5.14,10.79667,10.09167,7.796667,967,2017-05-12
"10482",351907,2017-05-12 19:52:00,9.951276,NA,5.14,10.74917,10.08833,7.79375,967.1667,2017-05-12
"10483",351908,2017-05-12 20:02:00,9.951786,NA,5.14,10.70208,10.08708,7.79125,967.125,2017-05-12
"10484",351909,2017-05-12 20:12:00,9.953635,NA,5.14,10.65583,10.08771,7.789583,966.9583,2017-05-12
"10485",351910,2017-05-12 20:22:00,9.95526,NA,5.14,10.61,10.08844,7.787917,967.4583,2017-05-12
"10486",351911,2017-05-12 20:32:00,9.956625,NA,5.14,10.56542,10.08885,7.787083,967.125,2017-05-12
"10487",351912,2017-05-12 20:42:00,9.958958,NA,5.14,10.52167,10.08938,7.786667,967.1667,2017-05-12
"10488",351913,2017-05-12 20:52:00,9.961458,NA,5.14,10.47875,10.0901,7.78625,967.4583,2017-05-12
"10489",351914,2017-05-12 21:02:00,9.962229,NA,5.14,10.43708,10.09062,7.78625,967.8333,2017-05-12
"10490",351915,2017-05-12 21:12:00,9.961822,NA,5.15,10.39583,10.09427,7.786667,968.1667,2017-05-12
"10491",351916,2017-05-12 21:22:00,9.96463,NA,5.15,10.35583,10.09313,7.786667,968.4583,2017-05-12
"10492",351917,2017-05-12 21:32:00,9.965536,NA,5.15,10.31708,10.09427,7.7875,968.125,2017-05-12
"10493",351918,2017-05-12 21:42:00,9.967014,NA,5.15,10.28042,10.0949,7.78875,968.3333,2017-05-12
"10494",351919,2017-05-12 21:52:00,9.970836,NA,5.15,10.24417,10.0974,7.790833,968.25,2017-05-12
"10495",351920,2017-05-12 22:02:00,9.97389,NA,5.15,10.20875,10.09781,7.792917,967.8333,2017-05-12
"10496",351921,2017-05-12 22:12:00,9.97389,NA,5.15,10.17375,10.09656,7.794583,967.5,2017-05-12
"10497",351922,2017-05-12 22:22:00,9.975806,NA,5.15,10.13958,10.09885,7.79625,967.4167,2017-05-12
"10498",351923,2017-05-12 22:32:00,9.97603,NA,5.15,10.10583,10.0976,7.7975,967.6667,2017-05-12
"10499",351924,2017-05-12 22:42:00,9.975239,NA,5.15,10.07333,10.09656,7.79875,967.7083,2017-05-12
"10500",351925,2017-05-12 22:52:00,9.97715,NA,5.14,10.04208,10.09198,7.8,967.5833,2017-05-12
"10501",351926,2017-05-12 23:02:00,9.97815,NA,5.15,10.01167,10.09437,7.80125,967.5,2017-05-12
"10502",351927,2017-05-12 23:12:00,9.980274,NA,5.15,9.9825,10.095,7.8025,967.5833,2017-05-12
"10503",351928,2017-05-12 23:22:00,9.974351,NA,5.15,9.954167,10.09896,7.80375,967.6667,2017-05-12
"10504",351929,2017-05-12 23:32:00,9.973418,NA,5.15,9.927083,10.10083,7.804583,968,2017-05-12
"10505",351930,2017-05-12 23:42:00,9.973326,NA,5.15,9.90125,10.09969,7.805,967.7917,2017-05-12
"10506",351931,2017-05-12 23:52:00,9.974508,NA,5.15,9.878333,10.10031,7.805417,967.9583,2017-05-12
"10507",352076,2017-05-14 00:02:00,9.856644,NA,5.12,10.20167,10.06927,7.7875,959.875,2017-05-14
"10508",352077,2017-05-14 00:12:00,9.865472,NA,5.11,10.17667,10.06729,7.79,960.7083,2017-05-14
"10509",352078,2017-05-14 00:22:00,9.873926,NA,5.11,10.15,10.06396,7.792083,961.4167,2017-05-14
"10510",352079,2017-05-14 00:32:00,9.884958,NA,5.11,10.1225,10.05979,7.793333,961.9583,2017-05-14
"10511",352080,2017-05-14 00:42:00,9.88739,NA,5.1,10.09292,10.05792,7.794583,962.4167,2017-05-14
"10512",352081,2017-05-14 00:52:00,9.893353,NA,5.1,10.06208,10.0525,7.795417,962.625,2017-05-14
"10513",352082,2017-05-14 01:02:00,9.896984,NA,5.1,10.02917,10.05177,7.79625,962.4167,2017-05-14
"10514",352083,2017-05-14 01:12:00,9.902244,NA,5.1,9.995417,10.05177,7.796667,961.8333,2017-05-14
"10515",352084,2017-05-14 01:22:00,9.904978,NA,5.09,9.960833,10.04875,7.797083,961.875,2017-05-14
"10516",352085,2017-05-14 01:32:00,9.913119,NA,5.09,9.92625,10.05,7.7975,961.4583,2017-05-14
"10517",352086,2017-05-14 01:42:00,9.916426,NA,5.1,9.891667,10.05177,7.797917,961.3333,2017-05-14
"10518",352087,2017-05-14 01:52:00,9.919906,NA,5.09,9.8575,10.04521,7.79875,961.4167,2017-05-14
"10519",352088,2017-05-14 02:02:00,9.926697,NA,5.09,9.825417,10.04542,7.799583,961.4583,2017-05-14
"10520",352089,2017-05-14 02:12:00,9.930416,NA,5.09,9.794167,10.04698,7.800417,961.3333,2017-05-14
"10521",352090,2017-05-14 02:22:00,9.933728,NA,5.09,9.765,10.05,7.80125,960.375,2017-05-14
"10522",352091,2017-05-14 02:32:00,9.936697,NA,5.1,9.736667,10.05292,7.802083,960.5833,2017-05-14
"10523",352092,2017-05-14 02:42:00,9.945983,NA,5.1,9.71,10.05271,7.8025,960.5417,2017-05-14
"10524",352093,2017-05-14 02:52:00,9.946931,NA,5.11,9.685,10.06021,7.802917,960.9167,2017-05-14
"10525",352094,2017-05-14 03:02:00,9.948738,NA,5.11,9.661667,10.06073,7.803333,960.375,2017-05-14
"10526",352095,2017-05-14 03:12:00,9.950749,NA,5.11,9.640417,10.06552,7.80375,960.625,2017-05-14
"10527",352096,2017-05-14 03:22:00,9.950957,NA,5.12,9.622083,10.06969,7.804583,959.6667,2017-05-14
"10528",352097,2017-05-14 03:32:00,9.950665,NA,5.12,9.607083,10.0726,7.805833,959.1667,2017-05-14
"10529",352098,2017-05-14 03:42:00,9.954775,NA,5.12,9.595417,10.07521,7.807083,958.7917,2017-05-14
"10530",352099,2017-05-14 03:52:00,9.954431,NA,5.14,9.587083,10.08948,7.808333,958.2083,2017-05-14
"10531",352100,2017-05-14 04:02:00,9.956889,NA,5.16,9.581667,10.10208,7.81,958.375,2017-05-14
"10532",352101,2017-05-14 04:12:00,9.958415,NA,5.17,9.580417,10.11354,7.811667,958.7917,2017-05-14
"10533",352102,2017-05-14 04:22:00,9.96131,NA,5.19,9.5825,10.12792,7.81375,959.5417,2017-05-14
"10534",352103,2017-05-14 04:32:00,9.964118,NA,5.2,9.589583,10.14344,7.815833,958.0833,2017-05-14
"10535",352104,2017-05-14 04:42:00,9.960682,NA,5.22,9.60125,10.16021,7.818333,958.0417,2017-05-14
"10536",352105,2017-05-14 04:52:00,9.963931,NA,5.24,9.617917,10.17094,7.82125,957.125,2017-05-14
"10537",352106,2017-05-14 05:02:00,9.961457,NA,5.25,9.640417,10.18562,7.824583,957.4583,2017-05-14
"10538",352107,2017-05-14 05:12:00,9.957009,NA,5.27,9.667917,10.19823,7.828333,956.2083,2017-05-14
"10539",352108,2017-05-14 05:22:00,9.957275,NA,5.29,9.700417,10.21687,7.832083,956.8333,2017-05-14
"10540",352109,2017-05-14 05:32:00,9.95702,NA,5.31,9.738333,10.2349,7.83625,956.7917,2017-05-14
"10541",352110,2017-05-14 05:42:00,9.951718,NA,5.33,9.780833,10.25062,7.840833,956.125,2017-05-14
"10542",352111,2017-05-14 05:52:00,9.953066,NA,5.34,9.827083,10.2575,7.845,957.6667,2017-05-14
"10543",352112,2017-05-14 06:02:00,9.950129,NA,5.35,9.875,10.26396,7.849583,957.6667,2017-05-14
"10544",352113,2017-05-14 06:12:00,9.948577,NA,5.36,9.92375,10.27792,7.85375,958.0417,2017-05-14
"10545",352114,2017-05-14 06:22:00,9.945832,NA,5.37,9.97375,10.28302,7.8575,958.4583,2017-05-14
"10546",352115,2017-05-14 06:32:00,9.9443,NA,5.38,10.02375,10.28719,7.861667,959.4167,2017-05-14
"10547",352116,2017-05-14 06:42:00,9.944733,NA,5.38,10.07458,10.29427,7.865,959.25,2017-05-14
"10548",352117,2017-05-14 06:52:00,9.938041,NA,5.4,10.12625,10.30521,7.867917,959.5,2017-05-14
"10549",352118,2017-05-14 07:02:00,9.933791,NA,5.4,10.17792,10.31083,7.870417,958.9167,2017-05-14
"10550",352119,2017-05-14 07:12:00,9.928541,NA,5.41,10.23042,10.31354,7.8725,959.9167,2017-05-14
"10551",352120,2017-05-14 07:22:00,9.924103,NA,5.4,10.2825,10.31135,7.874583,960.0417,2017-05-14
"10552",352121,2017-05-14 07:32:00,9.919926,NA,5.41,10.33292,10.31427,7.875417,960.0417,2017-05-14
"10553",352122,2017-05-14 07:42:00,9.913172,NA,5.43,10.38333,10.32938,7.875833,960.3333,2017-05-14
"10554",352123,2017-05-14 07:52:00,9.89913,NA,5.45,10.4325,10.34698,7.875833,957.6667,2017-05-14
"10555",352124,2017-05-14 08:02:00,9.887099,NA,5.46,10.48125,10.35719,7.874583,957.4583,2017-05-14
"10556",352125,2017-05-14 08:12:00,9.87586,NA,5.46,10.52833,10.36021,7.873333,956.2917,2017-05-14
"10557",352126,2017-05-14 08:22:00,9.862052,NA,5.47,10.5725,10.36823,7.87125,955.7917,2017-05-14
"10558",352127,2017-05-14 08:32:00,9.845229,NA,5.48,10.61375,10.37385,7.86875,954.375,2017-05-14
"10559",352128,2017-05-14 08:42:00,9.829562,NA,5.48,10.65167,10.37625,7.866667,952.25,2017-05-14
"10560",352129,2017-05-14 08:52:00,9.816625,NA,5.49,10.685,10.38302,7.86375,951.75,2017-05-14
"10561",352130,2017-05-14 09:02:00,9.800359,NA,5.52,10.71417,10.40365,7.860417,949.8333,2017-05-14
"10562",352131,2017-05-14 09:12:00,9.77963,NA,5.55,10.73875,10.4274,7.855833,948.2917,2017-05-14
"10563",352132,2017-05-14 09:22:00,9.754458,NA,5.57,10.76,10.44792,7.85,946.5833,2017-05-14
"10564",352133,2017-05-14 09:32:00,9.733895,NA,5.59,10.77917,10.46521,7.844583,946.0417,2017-05-14
"10565",352134,2017-05-14 09:42:00,9.717775,NA,5.6,10.79625,10.47188,7.83875,943.5,2017-05-14
"10566",352135,2017-05-14 09:52:00,9.697697,NA,5.62,10.81375,10.4849,7.833333,942.2917,2017-05-14
"10567",352136,2017-05-14 10:02:00,9.678015,NA,5.64,10.83417,10.50667,7.82875,939.0417,2017-05-14
"10568",352137,2017-05-14 10:12:00,9.656733,NA,5.67,10.85583,10.52583,7.824583,936.9167,2017-05-14
"10569",352138,2017-05-14 10:22:00,9.637546,NA,5.69,10.88083,10.54688,7.820417,934.25,2017-05-14
"10570",352139,2017-05-14 10:32:00,9.621057,NA,5.72,10.90667,10.56719,7.815833,933.9167,2017-05-14
"10571",352140,2017-05-14 10:42:00,9.603005,NA,5.74,10.93417,10.58625,7.811667,933.1667,2017-05-14
"10572",352141,2017-05-14 10:52:00,9.583208,NA,5.76,10.965,10.59885,7.80875,931.5417,2017-05-14
"10573",352142,2017-05-14 11:02:00,9.570432,NA,5.76,10.99875,10.60125,7.80625,932.375,2017-05-14
"10574",352143,2017-05-14 11:12:00,9.561411,NA,5.77,11.03333,10.60677,7.805,930.8333,2017-05-14
"10575",352144,2017-05-14 11:22:00,9.552052,NA,5.79,11.07292,10.62031,7.804167,929.5417,2017-05-14
"10576",352145,2017-05-14 11:32:00,9.53777,NA,5.8,11.11208,10.6301,7.803333,927.1667,2017-05-14
"10577",352146,2017-05-14 11:42:00,9.530343,NA,5.81,11.15542,10.64146,7.802917,926.9583,2017-05-14
"10578",352147,2017-05-14 11:52:00,9.533614,NA,5.82,11.20292,10.64615,7.803333,926.1667,2017-05-14
"10579",352148,2017-05-14 12:02:00,9.534233,NA,5.81,11.25042,10.64219,7.804167,925.75,2017-05-14
"10580",352149,2017-05-14 12:12:00,9.538655,NA,5.82,11.30333,10.64396,7.805833,926.0833,2017-05-14
"10581",352150,2017-05-14 12:22:00,9.541571,NA,5.81,11.35875,10.63583,7.80875,927.625,2017-05-14
"10582",352151,2017-05-14 12:32:00,9.544582,NA,5.81,11.41875,10.63521,7.8125,928.5,2017-05-14
"10583",352152,2017-05-14 12:42:00,9.551702,NA,5.8,11.47917,10.6324,7.815833,930.3333,2017-05-14
"10584",352153,2017-05-14 12:52:00,9.562702,NA,5.79,11.54,10.62646,7.819167,931.25,2017-05-14
"10585",352154,2017-05-14 13:02:00,9.569588,NA,5.79,11.60083,10.62104,7.822917,933.5833,2017-05-14
"10586",352155,2017-05-14 13:12:00,9.5809,NA,5.76,11.66292,10.60063,7.826667,935.2083,2017-05-14
"10587",352156,2017-05-14 13:22:00,9.595359,NA,5.73,11.72083,10.57469,7.830833,937.4583,2017-05-14
"10588",352157,2017-05-14 13:32:00,9.614546,NA,5.69,11.78292,10.54677,7.835,939.375,2017-05-14
"10589",352158,2017-05-14 13:42:00,9.626374,NA,5.66,11.83875,10.5176,7.839583,940.4583,2017-05-14
"10590",352159,2017-05-14 13:52:00,9.639364,NA,5.62,11.89125,10.4899,7.843333,942.0417,2017-05-14
"10591",352160,2017-05-14 14:02:00,9.659125,NA,5.59,11.94125,10.46427,7.84625,943.2083,2017-05-14
"10592",352161,2017-05-14 14:12:00,9.675833,NA,5.56,11.98333,10.43552,7.84875,944,2017-05-14
"10593",352162,2017-05-14 14:22:00,9.695698,NA,5.53,12.01958,10.41479,7.850833,944.5417,2017-05-14
"10594",352163,2017-05-14 14:32:00,9.71037,NA,5.49,12.05083,10.37917,7.8525,945.9167,2017-05-14
"10595",352164,2017-05-14 14:42:00,9.72361,NA,5.45,12.0775,10.35,7.854167,946.8333,2017-05-14
"10596",352165,2017-05-14 14:52:00,9.739735,NA,5.42,12.0975,10.32271,7.855,948.625,2017-05-14
"10597",352166,2017-05-14 15:02:00,9.758718,NA,5.38,12.11125,10.29396,7.855,947.5417,2017-05-14
"10598",352167,2017-05-14 15:12:00,9.773088,NA,5.37,12.1175,10.27854,7.855,950.8333,2017-05-14
"10599",352168,2017-05-14 15:22:00,9.788437,NA,5.34,12.11583,10.25698,7.854167,951.875,2017-05-14
"10600",352169,2017-05-14 15:32:00,9.801135,NA,5.32,12.10333,10.24323,7.853333,953.25,2017-05-14
"10601",352170,2017-05-14 15:42:00,9.816708,NA,5.3,12.08542,10.22344,7.851667,955.7083,2017-05-14
"10602",352171,2017-05-14 15:52:00,9.824155,NA,5.27,12.05792,10.20208,7.849583,957.9167,2017-05-14
"10603",352172,2017-05-14 16:02:00,9.831145,NA,5.25,12.02292,10.18594,7.8475,960.5833,2017-05-14
"10604",352173,2017-05-14 16:12:00,9.836192,NA,5.24,11.98333,10.17,7.844583,961.375,2017-05-14
"10605",352174,2017-05-14 16:22:00,9.839671,NA,5.22,11.93875,10.15406,7.84125,963.0833,2017-05-14
"10606",352175,2017-05-14 16:32:00,9.85014,NA,5.21,11.88917,10.14594,7.8375,963.375,2017-05-14
"10607",352176,2017-05-14 16:42:00,9.856015,NA,5.19,11.83708,10.13094,7.833333,962.9167,2017-05-14
"10608",352177,2017-05-14 16:52:00,9.860875,NA,5.18,11.78208,10.1224,7.829167,960.3333,2017-05-14
"10609",352178,2017-05-14 17:02:00,9.864531,NA,5.17,11.72458,10.11427,7.825,960.875,2017-05-14
"10610",352179,2017-05-14 17:12:00,9.87089,NA,5.15,11.66625,10.09948,7.82,959.2083,2017-05-14
"10611",352180,2017-05-14 17:22:00,9.876036,NA,5.14,11.6075,10.08979,7.815417,960.2083,2017-05-14
"10612",352181,2017-05-14 17:32:00,9.878062,NA,5.13,11.5475,10.07656,7.810833,961.9583,2017-05-14
"10613",352182,2017-05-14 17:42:00,9.879145,NA,5.12,11.48583,10.07375,7.806667,961.7917,2017-05-14
"10614",352183,2017-05-14 17:52:00,9.885322,NA,5.11,11.42417,10.06677,7.8025,961.9583,2017-05-14
"10615",352184,2017-05-14 18:02:00,9.882442,NA,5.11,11.36167,10.05937,7.798333,963.7083,2017-05-14
"10616",352185,2017-05-14 18:12:00,9.883817,NA,5.1,11.3,10.0551,7.795,965.2083,2017-05-14
"10617",352186,2017-05-14 18:22:00,9.887249,NA,5.1,11.23958,10.05021,7.792083,966.375,2017-05-14
"10618",352187,2017-05-14 18:32:00,9.886932,NA,5.09,11.18,10.04239,7.789167,967,2017-05-14
"10619",352188,2017-05-14 18:42:00,9.889796,NA,5.09,11.12083,10.04323,7.78625,968.8333,2017-05-14
"10620",352189,2017-05-14 18:52:00,9.888624,NA,5.08,11.06375,10.03416,7.78375,970.5833,2017-05-14
"10621",352190,2017-05-14 19:02:00,9.89454,NA,5.07,11.00833,10.03281,7.781667,970.7917,2017-05-14
"10622",352191,2017-05-14 19:12:00,9.898458,NA,5.08,10.95417,10.03552,7.780417,971.5,2017-05-14
"10623",352192,2017-05-14 19:22:00,9.898635,NA,5.08,10.90125,10.0351,7.779167,971.4583,2017-05-14
"10624",352193,2017-05-14 19:32:00,9.903968,NA,5.07,10.84958,10.0325,7.7775,971.6458,2017-05-14
"10625",352194,2017-05-14 19:42:00,9.906885,NA,5.07,10.79958,10.02802,7.77625,973.2292,2017-05-14
"10626",352195,2017-05-14 19:52:00,9.906411,NA,5.07,10.75,10.02948,7.775833,974.2292,2017-05-14
"10627",352196,2017-05-14 20:02:00,9.915614,NA,5.07,10.7025,10.02541,7.775,972.6875,2017-05-14
"10628",352197,2017-05-14 20:12:00,9.919515,NA,5.06,10.65625,10.01989,7.774583,974.0208,2017-05-14
"10629",352198,2017-05-14 20:22:00,9.919423,NA,5.06,10.61083,10.01864,7.774583,973.6042,2017-05-14
"10630",352199,2017-05-14 20:32:00,9.926224,NA,5.06,10.56583,10.02062,7.775,974.4375,2017-05-14
"10631",352200,2017-05-14 20:42:00,9.932,NA,5.05,10.52208,10.01396,7.775833,974.2917,2017-05-14
"10632",352201,2017-05-14 20:52:00,9.935765,NA,5.06,10.47792,10.01854,7.776667,974.7083,2017-05-14
"10633",352202,2017-05-14 21:02:00,9.934212,NA,5.05,10.43375,10.01229,7.777917,976.125,2017-05-14
"10634",352203,2017-05-14 21:12:00,9.935738,NA,5.05,10.39,10.00885,7.779167,977.25,2017-05-14
"10635",352204,2017-05-14 21:22:00,9.942478,NA,5.05,10.34708,10.00948,7.780833,977.8333,2017-05-14
"10636",352205,2017-05-14 21:32:00,9.94315,NA,5.05,10.30458,10.01146,7.782917,978.6042,2017-05-14
"10637",352206,2017-05-14 21:42:00,9.947077,NA,5.05,10.26167,10.00927,7.784583,979.6667,2017-05-14
"10638",352207,2017-05-14 21:52:00,9.951337,NA,5.05,10.21875,10.00958,7.785833,979.7083,2017-05-14
"10639",352208,2017-05-14 22:02:00,9.954598,NA,5.05,10.175,10.00823,7.787917,980.0417,2017-05-14
"10640",352209,2017-05-14 22:12:00,9.963203,NA,5.04,10.13042,10.0051,7.789583,979.0417,2017-05-14
"10641",352210,2017-05-14 22:22:00,9.970071,NA,5.03,10.08583,9.997082,7.79125,979.75,2017-05-14
"10642",352211,2017-05-14 22:32:00,9.973477,NA,5.03,10.04167,9.993644,7.792917,980.25,2017-05-14
"10643",352212,2017-05-14 22:42:00,9.97571,NA,5.03,9.997083,9.996145,7.795,979.0208,2017-05-14
"10644",352213,2017-05-14 22:52:00,9.980757,NA,5.03,9.954583,9.992811,7.797083,980.375,2017-05-14
"10645",352214,2017-05-14 23:02:00,9.984409,NA,5.03,9.913333,9.99479,7.799167,979.7917,2017-05-14
"10646",352215,2017-05-14 23:12:00,9.99104,NA,5.03,9.874583,9.99552,7.80125,979.9167,2017-05-14
"10647",352216,2017-05-14 23:22:00,9.990631,NA,5.03,9.83875,9.997082,7.80375,979.3333,2017-05-14
"10648",352217,2017-05-14 23:32:00,9.994022,NA,5.03,9.80625,9.996978,7.80625,978.7917,2017-05-14
"10649",352218,2017-05-14 23:42:00,9.995511,NA,5.04,9.777083,10.00104,7.80875,977.7708,2017-05-14
"10650",352219,2017-05-14 23:52:00,9.9987,NA,5.04,9.750417,10.00104,7.81125,979.3125,2017-05-14
"10651",352220,2017-05-15 00:02:00,9.996842,NA,5.05,9.725417,10.00865,7.813333,979.8125,2017-05-15
"10652",352221,2017-05-15 00:12:00,9.996517,NA,5.05,9.702083,10.01073,7.815,979.3542,2017-05-15
"10653",352222,2017-05-15 00:22:00,9.99692,NA,5.06,9.680417,10.01583,7.816667,978.5208,2017-05-15
"10654",352223,2017-05-15 00:32:00,9.99567,NA,5.06,9.660417,10.02042,7.818333,977.5625,2017-05-15
"10655",352224,2017-05-15 00:42:00,9.999005,NA,5.06,9.643333,10.02146,7.82,979.8958,2017-05-15
"10656",352225,2017-05-15 00:52:00,9.996885,NA,5.07,9.627917,10.02719,7.822083,979.0417,2017-05-15
"10657",352226,2017-05-15 01:02:00,9.997208,NA,5.07,9.615,10.0326,7.82375,977.875,2017-05-15
"10658",352227,2017-05-15 01:12:00,9.990265,NA,5.08,9.604167,10.03406,7.825833,977.9583,2017-05-15
"10659",352228,2017-05-15 01:22:00,9.994601,NA,5.08,9.595833,10.03958,7.827917,978.2917,2017-05-15
